20210215	01-04	07:10:  	12:36:45	18:04:  	09:14:  	15:15:  	21:25:  	06:44:  	18:30:  	06:14:  	19:00:  	05:44:  	19:30:  
20210216	01-05	07:09:  	12:36:41	18:05:  	09:39:  	15:57:  	22:22:  	06:43:  	18:31:  	06:13:  	19:01:  	05:43:  	19:31:  
20210217	01-06	07:08:  	12:36:37	18:06:  	10:05:  	16:38:  	23:18:  	06:42:  	18:32:  	06:12:  	19:02:  	05:42:  	19:32:  
20210218	01-07	07:07:  	12:36:33	18:07:  	10:32:  	17:20:  	--:--:  	06:41:  	18:33:  	06:11:  	19:03:  	05:41:  	19:33:  
20210219	01-08	07:06:  	12:36:27	18:08:  	11:01:  	18:03:  	00:15:  	06:40:  	18:34:  	06:10:  	19:04:  	05:40:  	19:34:  
20210220	01-09	07:04:  	12:36:21	18:09:  	11:34:  	18:49:  	01:13:  	06:38:  	18:35:  	06:09:  	19:05:  	05:39:  	19:34:  
20210221	01-10	07:03:  	12:36:15	18:10:  	12:12:  	19:38:  	02:11:  	06:37:  	18:36:  	06:07:  	19:06:  	05:38:  	19:35:  
20210222	01-11	07:02:  	12:36:07	18:11:  	12:56:  	20:30:  	03:09:  	06:36:  	18:37:  	06:06:  	19:07:  	05:37:  	19:36:  
20210223	01-12	07:01:  	12:35:59	18:12:  	13:48:  	21:23:  	04:04:  	06:35:  	18:38:  	06:05:  	19:07:  	05:35:  	19:37:  
20210224	01-13	07:00:  	12:35:50	18:13:  	14:47:  	22:18:  	04:57:  	06:34:  	18:38:  	06:04:  	19:08:  	05:34:  	19:38:  
20210225	01-14	06:58:  	12:35:41	18:14:  	15:51:  	23:13:  	05:45:  	06:32:  	18:39:  	06:03:  	19:09:  	05:33:  	19:39:  
20210226	01-15	06:57:  	12:35:31	18:15:  	16:59:  	--:--:  	06:28:  	06:31:  	18:40:  	06:02:  	19:10:  	05:32:  	19:40:  
20210227	01-16	06:56:  	12:35:21	18:15:  	18:08:  	00:07:  	07:06:  	06:30:  	18:41:  	06:00:  	19:11:  	05:31:  	19:41:  
20210228	01-17	06:54:  	12:35:10	18:16:  	19:18:  	00:59:  	07:40:  	06:29:  	18:42:  	05:59:  	19:12:  	05:29:  	19:42:  
20210301	01-18	06:53:  	12:34:58	18:17:  	20:28:  	01:50:  	08:12:  	06:27:  	18:43:  	05:58:  	19:13:  	05:28:  	19:43:  
20210302	01-19	06:52:  	12:34:47	18:18:  	21:38:  	02:41:  	08:44:  	06:26:  	18:44:  	05:56:  	19:14:  	05:27:  	19:43:  
20210303	01-20	06:51:  	12:34:34	18:19:  	22:49:  	03:32:  	09:16:  	06:25:  	18:45:  	05:55:  	19:15:  	05:25:  	19:44:  
20210304	01-21	06:49:  	12:34:21	18:20:  	--:--:  	04:24:  	09:51:  	06:24:  	18:46:  	05:54:  	19:15:  	05:24:  	19:45:  
