20210103	11-20	07:37:  	12:33:47	17:31:  	21:38:  	03:40:  	10:39:  	07:09:  	17:59:  	06:38:  	18:30:  	06:07:  	19:01:  
20210104	11-21	07:37:  	12:34:14	17:31:  	22:43:  	04:30:  	11:14:  	07:09:  	17:59:  	06:38:  	18:31:  	06:07:  	19:01:  
20210105	11-22	07:37:  	12:34:41	17:32:  	23:49:  	05:19:  	11:46:  	07:09:  	18:00:  	06:38:  	18:32:  	06:07:  	19:02:  
20210106	11-23	07:37:  	12:35:08	17:33:  	--:--:  	06:07:  	12:17:  	07:09:  	18:01:  	06:38:  	18:32:  	06:08:  	19:03:  
20210107	11-24	07:37:  	12:35:34	17:34:  	00:55:  	06:56:  	12:49:  	07:10:  	18:02:  	06:38:  	18:33:  	06:08:  	19:04:  
20210108	11-25	07:37:  	12:35:59	17:35:  	02:03:  	07:47:  	13:23:  	07:10:  	18:03:  	06:38:  	18:34:  	06:08:  	19:04:  
20210109	11-26	07:37:  	12:36:24	17:36:  	03:12:  	08:40:  	14:01:  	07:10:  	18:03:  	06:38:  	18:35:  	06:08:  	19:05:  
20210110	11-27	07:37:  	12:36:49	17:37:  	04:22:  	09:36:  	14:44:  	07:10:  	18:04:  	06:38:  	18:36:  	06:08:  	19:06:  
20210111	11-28	07:37:  	12:37:13	17:38:  	05:33:  	10:35:  	15:35:  	07:09:  	18:05:  	06:38:  	18:36:  	06:08:  	19:07:  
20210112	11-29	07:37:  	12:37:36	17:38:  	06:40:  	11:36:  	16:32:  	07:09:  	18:06:  	06:38:  	18:37:  	06:08:  	19:08:  
20210113	12-01	07:37:  	12:37:59	17:39:  	07:40:  	12:37:  	17:36:  	07:09:  	18:07:  	06:38:  	18:38:  	06:08:  	19:08:  
20210114	12-02	07:37:  	12:38:22	17:40:  	08:32:  	13:35:  	18:41:  	07:09:  	18:08:  	06:38:  	18:39:  	06:08:  	19:09:  
20210115	12-03	07:36:  	12:38:43	17:41:  	09:16:  	14:29:  	19:47:  	07:09:  	18:09:  	06:38:  	18:40:  	06:08:  	19:10:  
20210116	12-04	07:36:  	12:39:04	17:42:  	09:53:  	15:18:  	20:50:  	07:09:  	18:10:  	06:38:  	18:41:  	06:07:  	19:11:  
20210117	12-05	07:36:  	12:39:24	17:43:  	10:25:  	16:04:  	21:50:  	07:08:  	18:11:  	06:38:  	18:41:  	06:07:  	19:12:  
20210118	12-06	07:36:  	12:39:44	17:44:  	10:53:  	16:47:  	22:48:  	07:08:  	18:12:  	06:37:  	18:42:  	06:07:  	19:13:  
20210119	12-07	07:35:  	12:40:02	17:45:  	11:20:  	17:28:  	23:44:  	07:08:  	18:12:  	06:37:  	18:43:  	06:07:  	19:13:  
20210120	12-08	07:35:  	12:40:20	17:46:  	11:46:  	18:09:  	--:--:  	07:08:  	18:13:  	06:37:  	18:44:  	06:07:  	19:14:  
20210121	12-09	07:34:  	12:40:37	17:47:  	12:13:  	18:50:  	00:39:  	07:07:  	18:14:  	06:37:  	18:45:  	06:06:  	19:15:  
20210122	12-10	07:34:  	12:40:54	17:48:  	12:41:  	19:32:  	01:35:  	07:07:  	18:15:  	06:36:  	18:46:  	06:06:  	19:16:  
20210123	12-11	07:33:  	12:41:09	17:49:  	13:13:  	20:17:  	02:31:  	07:06:  	18:16:  	06:36:  	18:47:  	06:06:  	19:17:  
20210124	12-12	07:33:  	12:41:24	17:50:  	13:49:  	21:05:  	03:29:  	07:06:  	18:17:  	06:35:  	18:48:  	06:05:  	19:18:  
20210125	12-13	07:32:  	12:41:38	17:51:  	14:30:  	21:56:  	04:27:  	07:05:  	18:18:  	06:35:  	18:49:  	06:05:  	19:19:  
20210126	12-14	07:32:  	12:41:51	17:52:  	15:18:  	22:49:  	05:25:  	07:05:  	18:19:  	06:34:  	18:50:  	06:05:  	19:20:  
20210127	12-15	07:31:  	12:42:04	17:53:  	16:14:  	23:44:  	06:20:  	07:04:  	18:20:  	06:34:  	18:50:  	06:04:  	19:20:  
20210128	12-16	07:31:  	12:42:15	17:54:  	17:15:  	--:--:  	07:11:  	07:04:  	18:21:  	06:34:  	18:51:  	06:04:  	19:21:  
20210129	12-17	07:30:  	12:42:26	17:55:  	18:20:  	00:39:  	07:57:  	07:03:  	18:22:  	06:33:  	18:52:  	06:03:  	19:22:  
20210130	12-18	07:29:  	12:42:36	17:56:  	19:27:  	01:33:  	08:38:  	07:03:  	18:23:  	06:32:  	18:53:  	06:03:  	19:23:  
20210131	12-19	07:29:  	12:42:45	17:57:  	20:34:  	02:25:  	09:14:  	07:02:  	18:24:  	06:32:  	18:54:  	06:02:  	19:24:  
20210201	12-20	07:28:  	12:42:53	17:58:  	21:41:  	03:16:  	09:48:  	07:01:  	18:25:  	06:31:  	18:55:  	06:01:  	19:25:  
20210202	12-21	07:27:  	12:43:01	17:59:  	22:48:  	04:05:  	10:20:  	07:01:  	18:26:  	06:31:  	18:56:  	06:01:  	19:26:  
20210203	12-22	07:26:  	12:43:08	18:00:  	23:55:  	04:54:  	10:51:  	07:00:  	18:27:  	06:30:  	18:57:  	06:00:  	19:26:  
20210204	12-23	07:26:  	12:43:14	18:01:  	--:--:  	05:44:  	11:24:  	06:59:  	18:28:  	06:29:  	18:58:  	06:00:  	19:27:  
20210205	12-24	07:25:  	12:43:19	18:02:  	01:03:  	06:35:  	12:00:  	06:58:  	18:29:  	06:28:  	18:59:  	05:59:  	19:28:  
20210206	12-25	07:24:  	12:43:23	18:03:  	02:12:  	07:29:  	12:41:  	06:58:  	18:30:  	06:28:  	19:00:  	05:58:  	19:29:  
20210207	12-26	07:23:  	12:43:27	18:04:  	03:21:  	08:26:  	13:27:  	06:57:  	18:31:  	06:27:  	19:00:  	05:57:  	19:30:  
20210208	12-27	07:22:  	12:43:29	18:05:  	04:27:  	09:25:  	14:21:  	06:56:  	18:31:  	06:26:  	19:01:  	05:57:  	19:31:  
20210209	12-28	07:21:  	12:43:32	18:06:  	05:29:  	10:24:  	15:21:  	06:55:  	18:32:  	06:25:  	19:02:  	05:56:  	19:32:  
20210210	12-29	07:20:  	12:43:33	18:07:  	06:23:  	11:22:  	16:25:  	06:54:  	18:33:  	06:24:  	19:03:  	05:55:  	19:33:  
20210211	12-30	07:19:  	12:43:33	18:08:  	07:09:  	12:17:  	17:30:  	06:53:  	18:34:  	06:24:  	19:04:  	05:54:  	19:33:  
20210212	01-01	07:18:  	12:43:33	18:09:  	07:49:  	13:08:  	18:33:  	06:52:  	18:35:  	06:23:  	19:05:  	05:53:  	19:34:  
20210213	01-02	07:17:  	12:43:32	18:10:  	08:22:  	13:55:  	19:35:  	06:51:  	18:36:  	06:22:  	19:06:  	05:52:  	19:35:  
20210214	01-03	07:16:  	12:43:30	18:11:  	08:52:  	14:40:  	20:35:  	06:50:  	18:37:  	06:21:  	19:07:  	05:51:  	19:36:  
20210215	01-04	07:15:  	12:43:28	18:12:  	09:20:  	15:22:  	21:32:  	06:49:  	18:38:  	06:20:  	19:08:  	05:51:  	19:37:  
20210216	01-05	07:14:  	12:43:24	18:13:  	09:46:  	16:03:  	22:28:  	06:48:  	18:39:  	06:19:  	19:08:  	05:50:  	19:38:  
20210217	01-06	07:13:  	12:43:20	18:14:  	10:13:  	16:45:  	23:24:  	06:47:  	18:40:  	06:18:  	19:09:  	05:49:  	19:39:  
20210218	01-07	07:12:  	12:43:16	18:15:  	10:40:  	17:26:  	--:--:  	06:46:  	18:41:  	06:17:  	19:10:  	05:48:  	19:39:  
20210219	01-08	07:11:  	12:43:10	18:16:  	11:10:  	18:10:  	00:20:  	06:45:  	18:42:  	06:16:  	19:11:  	05:47:  	19:40:  
20210220	01-09	07:10:  	12:43:04	18:17:  	11:44:  	18:56:  	01:17:  	06:44:  	18:42:  	06:15:  	19:12:  	05:46:  	19:41:  
20210221	01-10	07:09:  	12:42:57	18:18:  	12:22:  	19:45:  	02:15:  	06:43:  	18:43:  	06:14:  	19:13:  	05:44:  	19:42:  
20210222	01-11	07:07:  	12:42:50	18:19:  	13:07:  	20:37:  	03:12:  	06:42:  	18:44:  	06:13:  	19:14:  	05:43:  	19:43:  
20210223	01-12	07:06:  	12:42:42	18:20:  	13:59:  	21:30:  	04:08:  	06:41:  	18:45:  	06:11:  	19:14:  	05:42:  	19:44:  
20210224	01-13	07:05:  	12:42:33	18:21:  	14:57:  	22:25:  	05:00:  	06:40:  	18:46:  	06:10:  	19:15:  	05:41:  	19:45:  
20210225	01-14	07:04:  	12:42:24	18:21:  	16:01:  	23:20:  	05:48:  	06:38:  	18:47:  	06:09:  	19:16:  	05:40:  	19:45:  
20210226	01-15	07:03:  	12:42:14	18:22:  	17:08:  	--:--:  	06:32:  	06:37:  	18:48:  	06:08:  	19:17:  	05:39:  	19:46:  
20210227	01-16	07:01:  	12:42:04	18:23:  	18:17:  	00:14:  	07:10:  	06:36:  	18:49:  	06:07:  	19:18:  	05:38:  	19:47:  
20210228	01-17	07:00:  	12:41:53	18:24:  	19:26:  	01:06:  	07:46:  	06:35:  	18:49:  	06:06:  	19:19:  	05:36:  	19:48:  
20210301	01-18	06:59:  	12:41:41	18:25:  	20:35:  	01:57:  	08:19:  	06:34:  	18:50:  	06:04:  	19:20:  	05:35:  	19:49:  
20210302	01-19	06:58:  	12:41:29	18:26:  	21:44:  	02:48:  	08:51:  	06:32:  	18:51:  	06:03:  	19:20:  	05:34:  	19:50:  
20210303	01-20	06:56:  	12:41:17	18:27:  	22:54:  	03:39:  	09:24:  	06:31:  	18:52:  	06:02:  	19:21:  	05:33:  	19:51:  
20210304	01-21	06:55:  	12:41:04	18:28:  	--:--:  	04:31:  	10:00:  	06:30:  	18:53:  	06:01:  	19:22:  	05:31:  	19:51:  
20210305	01-22	06:54:  	12:40:51	18:28:  	00:04:  	05:25:  	10:40:  	06:29:  	18:54:  	05:59:  	19:23:  	05:30:  	19:52:  
20210306	01-23	06:52:  	12:40:37	18:29:  	01:14:  	06:22:  	11:25:  	06:27:  	18:55:  	05:58:  	19:24:  	05:29:  	19:53:  
20210307	01-24	06:51:  	12:40:23	18:30:  	02:22:  	07:20:  	12:16:  	06:26:  	18:55:  	05:57:  	19:25:  	05:27:  	19:54:  
20210308	01-25	06:50:  	12:40:08	18:31:  	03:24:  	08:18:  	13:13:  	06:25:  	18:56:  	05:55:  	19:25:  	05:26:  	19:55:  
20210309	01-26	06:48:  	12:39:54	18:32:  	04:19:  	09:16:  	14:15:  	06:23:  	18:57:  	05:54:  	19:26:  	05:25:  	19:56:  
20210310	01-27	06:47:  	12:39:38	18:33:  	05:07:  	10:11:  	15:19:  	06:22:  	18:58:  	05:53:  	19:27:  	05:23:  	19:56:  
20210311	01-28	06:46:  	12:39:23	18:33:  	05:47:  	11:02:  	16:22:  	06:21:  	18:59:  	05:51:  	19:28:  	05:22:  	19:57:  
20210312	01-29	06:44:  	12:39:07	18:34:  	06:22:  	11:50:  	17:24:  	06:19:  	19:00:  	05:50:  	19:29:  	05:21:  	19:58:  
20210313	02-01	06:43:  	12:38:51	18:35:  	06:53:  	12:35:  	18:23:  	06:18:  	19:00:  	05:49:  	19:30:  	05:19:  	19:59:  
20210314	02-02	06:42:  	12:38:35	18:36:  	07:21:  	13:18:  	19:21:  	06:17:  	19:01:  	05:47:  	19:30:  	05:18:  	20:00:  
